"B19013_001E","enrollment","FourYrDrop_Campus","FourYrGrad_Campus","CollegeReady_Math_Campus","CollegeReady_Reading_Campus","Attendance_All","Year","CNTYNAME","NAME"
38568,761.5,0.058,0.9115,0.302,0.2285,0.934,2015,"UVALDE","Uvalde County, Texas"
39011,798.5,0.102,0.827,0.397,0.2295,0.9295,2016,"UVALDE","Uvalde County, Texas"
40781,713,0.038,0.9255,0.4185,0.273,0.921,2017,"UVALDE","Uvalde County, Texas"
41752,683,0.0545,0.9155,0.3975,0.268,0.917,2018,"UVALDE","Uvalde County, Texas"
41679,641,0.0665,0.916,0.466,0.274,0.9145,2019,"UVALDE","Uvalde County, Texas"
36993,1983,0.061,0.824,0.59,0.62,0.925,2010,"VAL VERDE","Val Verde County, Texas"
38747,1912,0.059,0.807,0.6,0.56,0.94,2011,"VAL VERDE","Val Verde County, Texas"
40509,1987,0.029,0.901,0.58,0.62,0.961,2012,"VAL VERDE","Val Verde County, Texas"
40450,2023,0.024,0.94,0.67,0.61,0.95,2013,"VAL VERDE","Val Verde County, Texas"
42735,2131,0.037,0.921,0.28,0.29,0.952,2014,"VAL VERDE","Val Verde County, Texas"
42174,2180,0.032,0.93,0.521,0.549,0.943,2015,"VAL VERDE","Val Verde County, Texas"
44170,2929,0.068,0.922,0.416,0.391,0.926,2016,"VAL VERDE","Val Verde County, Texas"
44609,1511,0.077,0.9,0.439,0.348,0.939,2017,"VAL VERDE","Val Verde County, Texas"
45521,1501,0.1,0.878,0.676,0.571,0.9435,2018,"VAL VERDE","Val Verde County, Texas"
46147,1493,0.059,0.9,0.6335,0.5025,0.9425,2019,"VAL VERDE","Val Verde County, Texas"
43074,395.285714285714,0.0834285714285714,0.870714285714286,0.611428571428571,0.567142857142857,0.957,2010,"VAN ZANDT","Van Zandt County, Texas"
42359,391.285714285714,0.0714285714285714,0.885,0.627142857142857,0.53,0.954,2011,"VAN ZANDT","Van Zandt County, Texas"
42668,392.571428571429,0.0432857142857143,0.874857142857143,0.66,0.75,0.954714285714286,2012,"VAN ZANDT","Van Zandt County, Texas"
43439,400,0.0645714285714286,0.894857142857143,0.59,0.615714285714286,0.948,2013,"VAN ZANDT","Van Zandt County, Texas"
42579,409,0.0798571428571429,0.876142857142857,0.431428571428571,0.37,0.950857142857143,2014,"VAN ZANDT","Van Zandt County, Texas"
44002,415,0.074,0.886,0.515285714285714,0.387428571428571,0.951,2015,"VAN ZANDT","Van Zandt County, Texas"
46555,424.428571428571,0.0514285714285714,0.903857142857143,0.531857142857143,0.433285714285714,0.95,2016,"VAN ZANDT","Van Zandt County, Texas"
50061,417.142857142857,0.0618571428571429,0.898857142857143,0.486285714285714,0.448142857142857,0.95,2017,"VAN ZANDT","Van Zandt County, Texas"
51935,411.571428571429,0.061,0.904285714285714,0.505428571428571,0.433857142857143,0.950285714285714,2018,"VAN ZANDT","Van Zandt County, Texas"
54654,410.285714285714,0.0594285714285714,0.916,0.530857142857143,0.393142857142857,0.945142857142857,2019,"VAN ZANDT","Van Zandt County, Texas"
48767,760.6,0.0855,0.5925,0.5225,0.5375,0.856333333333333,2010,"VICTORIA","Victoria County, Texas"
49676,770.2,0.1245,0.636,0.54,0.52,0.8866,2011,"VICTORIA","Victoria County, Texas"
50097,771.4,0.088,0.748,0.51,0.545,0.8952,2012,"VICTORIA","Victoria County, Texas"
50364,791.4,0.049,0.826,0.5775,0.505,0.8972,2013,"VICTORIA","Victoria County, Texas"
50663,798.6,0.0425,0.82625,0.39,0.29,0.886,2014,"VICTORIA","Victoria County, Texas"
51758,818.8,0.0292,0.7154,0.40975,0.297,0.8898,2015,"VICTORIA","Victoria County, Texas"
54697,826,0.08225,0.6472,0.376,0.221,0.8796,2016,"VICTORIA","Victoria County, Texas"
55740,825.2,0.09725,0.82625,0.3645,0.2555,0.8962,2017,"VICTORIA","Victoria County, Texas"
55631,824,0.0945,0.835,0.41225,0.31725,0.878,2018,"VICTORIA","Victoria County, Texas"
56834,811.8,0.05775,0.83025,0.3595,0.2755,0.878,2019,"VICTORIA","Victoria County, Texas"
34259,665,0.0416666666666667,0.592,0.46,0.59,0.967,2010,"WALKER","Walker County, Texas"
36885,711,0.0873333333333333,0.636666666666667,0.51,0.413333333333333,0.97,2011,"WALKER","Walker County, Texas"
38654,715.666666666667,0.0883333333333333,0.629333333333333,0.413333333333333,0.5,0.970666666666667,2012,"WALKER","Walker County, Texas"
37617,533.75,0.118666666666667,0.645,0.34,0.365,0.969333333333333,2013,"WALKER","Walker County, Texas"
38903,552.25,0.138,0.637666666666667,0.305,0.3025,0.976,2014,"WALKER","Walker County, Texas"
37666,613,0.106,0.652666666666667,0.42975,0.38525,0.977,2015,"WALKER","Walker County, Texas"
40090,655,0.131666666666667,0.648,0.4425,0.30275,0.97625,2016,"WALKER","Walker County, Texas"
41456,761.25,0.12225,0.68375,0.506,0.3635,0.97275,2017,"WALKER","Walker County, Texas"
41855,856.5,0.15675,0.683,0.47275,0.31625,0.97125,2018,"WALKER","Walker County, Texas"
43742,917,0.153,0.6855,0.40225,0.23625,0.974,2019,"WALKER","Walker County, Texas"
47324,822.666666666667,0.0503333333333333,0.877666666666667,0.606666666666667,0.493333333333333,0.944666666666667,2010,"WALLER","Waller County, Texas"
50609,826.333333333333,0.019,0.922,0.626666666666667,0.5,0.948333333333333,2011,"WALLER","Waller County, Texas"
51576,813.333333333333,0.024,0.931666666666667,0.53,0.646666666666667,0.945333333333333,2012,"WALLER","Waller County, Texas"
50097,842.333333333333,0.012,0.952666666666667,0.566666666666667,0.623333333333333,0.942333333333333,2013,"WALLER","Waller County, Texas"
50939,871,0.0303333333333333,0.947666666666667,0.256666666666667,0.24,0.943,2014,"WALLER","Waller County, Texas"
51348,949,0.044,0.917333333333333,0.379333333333333,0.345666666666667,0.943333333333333,2015,"WALLER","Waller County, Texas"
53508,996.666666666667,0.0273333333333333,0.936333333333333,0.357333333333333,0.287,0.936333333333333,2016,"WALLER","Waller County, Texas"
53506,767,0.0286666666666667,0.946666666666667,0.27825,0.1815,0.937,2017,"WALLER","Waller County, Texas"
57654,767.75,0.0523333333333333,0.935333333333333,0.30425,0.1875,0.699,2018,"WALLER","Waller County, Texas"
59642,796.75,0.0176666666666667,0.956666666666667,0.365,0.241666666666667,0.70075,2019,"WALLER","Waller County, Texas"
41117,273,0.216,0.7045,0.335,0.37,0.9555,2010,"WARD","Ward County, Texas"
41939,274.5,0.1345,0.797,0.325,0.3,0.945,2011,"WARD","Ward County, Texas"
40222,280.5,0.0875,0.873,0.48,0.48,0.861,2012,"WARD","Ward County, Texas"
42568,279.5,0.176,0.7875,0.495,0.45,0.838,2013,"WARD","Ward County, Texas"
45938,289,0.0585,0.9075,0.18,0.17,0.905,2014,"WARD","Ward County, Texas"
51345,292.5,0.0335,0.8985,0.134,0.111,0.9125,2015,"WARD","Ward County, Texas"
56796,316,0.028,0.9535,0.1675,0.12,0.881,2016,"WARD","Ward County, Texas"
63333,311.5,0.0325,0.9045,0.2925,0.146,0.8855,2017,"WARD","Ward County, Texas"
64630,329,0.117,0.8645,0.227,0.1395,0.868,2018,"WARD","Ward County, Texas"
62986,330.5,0.0755,0.8495,0.212,0.121,0.8465,2019,"WARD","Ward County, Texas"
43159,695,0.009,0.9345,0.82,0.69,0.9435,2010,"WASHINGTON","Washington County, Texas"
45320,704.5,0.038,0.8155,0.77,0.59,0.945,2011,"WASHINGTON","Washington County, Texas"
44162,715,0.01,0.949,0.48,0.61,0.951,2012,"WASHINGTON","Washington County, Texas"
44858,701.5,0.003,0.973,0.345,0.58,0.4675,2013,"WASHINGTON","Washington County, Texas"
49236,716.5,0.02,0.954,0.25,0.215,0.471,2014,"WASHINGTON","Washington County, Texas"
51269,741,0.016,0.939,0.2915,0.2675,0.47,2015,"WASHINGTON","Washington County, Texas"
52718,728,0.145,0.6335,0.581,0.46,0.949,2016,"WASHINGTON","Washington County, Texas"
55793,1471,0.027,0.93,0.482,0.385,0.942,2017,"WASHINGTON","Washington County, Texas"
56237,1495,0.035,0.939,0.512,0.372,0.933,2018,"WASHINGTON","Washington County, Texas"
54971,1514,0.048,0.922,0.414,0.251,0.939,2019,"WASHINGTON","Washington County, Texas"
36684,1613.72727272727,0.0493333333333333,0.875,0.58,0.475454545454545,0.933727272727273,2010,"WEBB","Webb County, Texas"
37868,1651.27272727273,0.0503333333333333,0.869888888888889,0.629090909090909,0.460909090909091,0.937272727272727,2011,"WEBB","Webb County, Texas"
38421,1672.90909090909,0.0511818181818182,0.872818181818182,0.48,0.645454545454546,0.926272727272727,2012,"WEBB","Webb County, Texas"
39449,1699.09090909091,0.0459090909090909,0.898909090909091,0.51,0.512727272727273,0.930272727272727,2013,"WEBB","Webb County, Texas"
38679,1726,0.0662727272727273,0.871090909090909,0.308181818181818,0.211818181818182,0.936090909090909,2014,"WEBB","Webb County, Texas"
38862,1775.36363636364,0.0471818181818182,0.863636363636364,0.304636363636364,0.242818181818182,0.937727272727273,2015,"WEBB","Webb County, Texas"
38711,1819.09090909091,0.0394545454545455,0.882090909090909,0.404181818181818,0.291181818181818,0.934454545454545,2016,"WEBB","Webb County, Texas"
40442,1820.81818181818,0.0320909090909091,0.906727272727273,0.477454545454545,0.345181818181818,0.933727272727273,2017,"WEBB","Webb County, Texas"
42293,1818.27272727273,0.0243636363636364,0.901181818181818,0.624636363636364,0.522909090909091,0.929,2018,"WEBB","Webb County, Texas"
46475,1820.27272727273,0.0223636363636364,0.913454545454545,0.632818181818182,0.520272727272727,0.932545454545455,2019,"WEBB","Webb County, Texas"
41148,456.2,0.0186,0.935,0.61,0.652,0.9524,2010,"WHARTON","Wharton County, Texas"
43689,445.4,0.0238,0.9272,0.694,0.572,0.9538,2011,"WHARTON","Wharton County, Texas"
40988,441.8,0.0122,0.9576,0.586,0.694,0.9556,2012,"WHARTON","Wharton County, Texas"
40411,456.4,0.0084,0.9702,0.644,0.662,0.9556,2013,"WHARTON","Wharton County, Texas"
41992,462.4,0.019,0.9656,0.516,0.356,0.9554,2014,"WHARTON","Wharton County, Texas"
45176,473,0.0136,0.9666,0.3436,0.3286,0.9552,2015,"WHARTON","Wharton County, Texas"
46445,497,0.0106,0.9762,0.6012,0.4704,0.9532,2016,"WHARTON","Wharton County, Texas"
50145,504,0.0148,0.9654,0.6894,0.5368,0.9524,2017,"WHARTON","Wharton County, Texas"
49619,509.8,0.0078,0.978,0.6052,0.423,0.9488,2018,"WHARTON","Wharton County, Texas"
48310,509.8,0.0214,0.9518,0.6252,0.4654,0.9496,2019,"WHARTON","Wharton County, Texas"
42909,89,0.077,0.923,0.61,0.61,0.919,2010,"WHEELER","Wheeler County, Texas"
48000,108,0.15,0.762,0.67,0.71,0.938,2011,"WHEELER","Wheeler County, Texas"
49615,110,0,1,0.75,0.75,0.953,2012,"WHEELER","Wheeler County, Texas"
51766,118,0.087,0.87,0.79,0.6,0.944,2013,"WHEELER","Wheeler County, Texas"
54382,118,0,0.889,0.05,0.05,0.934,2014,"WHEELER","Wheeler County, Texas"
52221,100,0.029,0.943,0.357,0.25,0.937,2015,"WHEELER","Wheeler County, Texas"
51082,98,0,1,0.6,0.35,0.951,2016,"WHEELER","Wheeler County, Texas"
50910,100,0.048,0.952,0.444,0.111,0.944,2017,"WHEELER","Wheeler County, Texas"
49352,102,0.053,0.9,0.435,0.217,0.922,2018,"WHEELER","Wheeler County, Texas"
49315,124,0,0.955,0.519,0.111,0.908,2019,"WHEELER","Wheeler County, Texas"
42971,776.142857142857,0.0292857142857143,0.897571428571429,0.661666666666667,0.723333333333333,0.932142857142857,2010,"WICHITA","Wichita County, Texas"
44786,769.857142857143,0.0344285714285714,0.907142857142857,0.607142857142857,0.547142857142857,0.936142857142857,2011,"WICHITA","Wichita County, Texas"
45589,767.571428571429,0.0214285714285714,0.917714285714286,0.632857142857143,0.697142857142857,0.942714285714286,2012,"WICHITA","Wichita County, Texas"
45086,762.857142857143,0.0438571428571429,0.914714285714286,0.668571428571429,0.628571428571429,0.936714285714286,2013,"WICHITA","Wichita County, Texas"
44854,744.428571428571,0.0374285714285714,0.921571428571429,0.441428571428571,0.377142857142857,0.929428571428571,2014,"WICHITA","Wichita County, Texas"
45543,732.857142857143,0.0197142857142857,0.927428571428571,0.574333333333333,0.499,0.957,2015,"WICHITA","Wichita County, Texas"
45371,864.333333333333,0.00816666666666667,0.960166666666667,0.422833333333333,0.366833333333333,0.957333333333333,2016,"WICHITA","Wichita County, Texas"
45776,865,0.00633333333333333,0.98,0.500166666666667,0.384166666666667,0.9575,2017,"WICHITA","Wichita County, Texas"
46575,868.333333333333,0.016,0.961166666666667,0.582833333333333,0.440666666666667,0.953,2018,"WICHITA","Wichita County, Texas"
48650,866.666666666667,0.0123333333333333,0.975166666666667,0.516666666666667,0.393166666666667,0.950333333333333,2019,"WICHITA","Wichita County, Texas"
40105,566,0,1,0.7,0.48,0.942,2010,"WILBARGER","Wilbarger County, Texas"
40050,578,0.072,0.904,0.68,0.36,0.952,2011,"WILBARGER","Wilbarger County, Texas"
42271,562,0.016,0.967,0.44,0.74,0.95,2012,"WILBARGER","Wilbarger County, Texas"
41658,505,0.05,0.936,0.58,0.65,0.946,2013,"WILBARGER","Wilbarger County, Texas"
41901,526,0.039,0.953,0.5,0.21,0.953,2014,"WILBARGER","Wilbarger County, Texas"
41630,516,0.008,0.992,0.485,0.4,0.946,2015,"WILBARGER","Wilbarger County, Texas"
43635,522,0.024,0.929,0.326,0.295,0.945,2016,"WILBARGER","Wilbarger County, Texas"
43913,574,0.051,0.931,0.584,0.336,0.952,2017,"WILBARGER","Wilbarger County, Texas"
48773,552,0.039,0.947,0.418,0.287,0.951,2018,"WILBARGER","Wilbarger County, Texas"
45302,568,0.016,0.946,0.44,0.276,0.949,2019,"WILBARGER","Wilbarger County, Texas"
22881,248.6,0.0473333333333333,0.903333333333333,0.458,0.432,0.9335,2010,"WILLACY","Willacy County, Texas"
22894,249.8,0.0586666666666667,0.913333333333333,0.524,0.5,0.9385,2011,"WILLACY","Willacy County, Texas"
26369,244.4,0.0346666666666667,0.935666666666667,0.556,0.608,0.9395,2012,"WILLACY","Willacy County, Texas"
25886,249.2,0.01675,0.95225,0.596,0.63,0.9465,2013,"WILLACY","Willacy County, Texas"
27627,239,0.0606,0.851,0.26,0.182,0.94875,2014,"WILLACY","Willacy County, Texas"
26495,244.8,0.0648,0.8238,0.3638,0.3042,0.93875,2015,"WILLACY","Willacy County, Texas"
28817,250,0.1018,0.8324,0.4254,0.3836,0.941,2016,"WILLACY","Willacy County, Texas"
29104,253.2,0.076,0.8362,0.5492,0.418,0.93475,2017,"WILLACY","Willacy County, Texas"
29944,256.4,0.0452,0.871,0.5372,0.4358,0.93375,2018,"WILLACY","Willacy County, Texas"
35521,249,0.0404,0.914,0.5718,0.4492,0.7424,2019,"WILLACY","Willacy County, Texas"
68780,1233.40909090909,0.0393125,0.8796875,0.714444444444444,0.695,0.927952380952381,2010,"WILLIAMSON","Williamson County, Texas"
71346,1282.63636363636,0.026625,0.8925625,0.744210526315789,0.638947368421053,0.930090909090909,2011,"WILLIAMSON","Williamson County, Texas"
70849,1340.27272727273,0.0240625,0.9243125,0.693157894736842,0.772631578947368,0.936136363636364,2012,"WILLIAMSON","Williamson County, Texas"
71803,1391.5,0.03075,0.9258125,0.7315,0.717,0.892909090909091,2013,"WILLIAMSON","Williamson County, Texas"
72118,1453.90909090909,0.0234444444444444,0.936388888888889,0.556,0.4975,0.899954545454545,2014,"WILLIAMSON","Williamson County, Texas"
73750,1519.59090909091,0.0197894736842105,0.942315789473684,0.6052,0.55495,0.899727272727273,2015,"WILLIAMSON","Williamson County, Texas"
75935,1491.4347826087,0.01835,0.9483,0.6532,0.5438,0.898590909090909,2016,"WILLIAMSON","Williamson County, Texas"
79123,1532.60869565217,0.01985,0.9368,0.669142857142857,0.574714285714286,0.900304347826087,2017,"WILLIAMSON","Williamson County, Texas"
83679,1515.58333333333,0.0199,0.94465,0.745045454545455,0.618772727272727,0.894304347826087,2018,"WILLIAMSON","Williamson County, Texas"
87337,1558.875,0.0164,0.94395,0.754181818181818,0.649181818181818,0.937521739130435,2019,"WILLIAMSON","Williamson County, Texas"
60493,359.285714285714,0.0741666666666667,0.860333333333333,0.684,0.612,0.892,2010,"WILSON","Wilson County, Texas"
62689,363.142857142857,0.061,0.812,0.716,0.618,0.675571428571429,2011,"WILSON","Wilson County, Texas"
62870,361.571428571429,0.0495,0.909833333333333,0.533333333333333,0.744,0.934142857142857,2012,"WILSON","Wilson County, Texas"
64571,367.142857142857,0.0236666666666667,0.800166666666667,0.612,0.648,0.631166666666667,2013,"WILSON","Wilson County, Texas"
65760,449,0.0228,0.962,0.365,0.34,0.9378,2014,"WILSON","Wilson County, Texas"
68100,550.6,0.01725,0.951,0.54575,0.45475,0.9482,2015,"WILSON","Wilson County, Texas"
68737,559.4,0.02,0.972,0.59925,0.49225,0.9476,2016,"WILSON","Wilson County, Texas"
71942,558.2,0.02425,0.959,0.56575,0.49025,0.9432,2017,"WILSON","Wilson County, Texas"
72445,560.4,0.0285,0.955,0.57175,0.53425,0.9488,2018,"WILSON","Wilson County, Texas"
76692,547.4,0.0175,0.959,0.6175,0.5225,0.7606,2019,"WILSON","Wilson County, Texas"
41828,327,0.023,0.864,0.6,0.41,0.949,2010,"WINKLER","Winkler County, Texas"
44573,328,0.027,0.911,0.66,0.67,0.941,2011,"WINKLER","Winkler County, Texas"
47167,352,0.039,0.961,0.74,0.7,0.94,2012,"WINKLER","Winkler County, Texas"
48992,353,0.1,0.9,0.39,0.59,0.941,2013,"WINKLER","Winkler County, Texas"
52938,369,0,0.938,0.19,0.11,0.941,2014,"WINKLER","Winkler County, Texas"
55756,371,0,1,0.509,0.352,0.93,2015,"WINKLER","Winkler County, Texas"
54261,359,0,1,0.197,0.171,0.934,2016,"WINKLER","Winkler County, Texas"
55000,366,0,0.987,0.484,0.339,0.93,2017,"WINKLER","Winkler County, Texas"
59167,369,0,0.9,0.481,0.802,0.935,2018,"WINKLER","Winkler County, Texas"
60366,370,0,0.963,0.972,0.917,0.927,2019,"WINKLER","Winkler County, Texas"
55207,427,0.019,0.946833333333333,0.67,0.671666666666667,0.958666666666667,2010,"WISE","Wise County, Texas"
57511,432.666666666667,0.0193333333333333,0.955166666666667,0.773333333333333,0.576666666666667,0.956666666666667,2011,"WISE","Wise County, Texas"
55492,434,0.0291666666666667,0.944166666666667,0.61,0.785,0.957833333333333,2012,"WISE","Wise County, Texas"
56005,428.5,0.017,0.962333333333333,0.693333333333333,0.648333333333333,0.956666666666667,2013,"WISE","Wise County, Texas"
56338,437,0.0296666666666667,0.962333333333333,0.453333333333333,0.405,0.956166666666667,2014,"WISE","Wise County, Texas"
56897,442.5,0.0171666666666667,0.971333333333333,0.440333333333333,0.411166666666667,0.9545,2015,"WISE","Wise County, Texas"
56396,452.5,0.0118333333333333,0.970666666666667,0.494166666666667,0.351333333333333,0.956833333333333,2016,"WISE","Wise County, Texas"
59081,470.333333333333,0.0155,0.967166666666667,0.584333333333333,0.3895,0.956833333333333,2017,"WISE","Wise County, Texas"
61709,468.5,0.0236666666666667,0.953166666666667,0.545833333333333,0.312166666666667,0.9515,2018,"WISE","Wise County, Texas"
64536,461.666666666667,0.0326666666666667,0.954666666666667,0.535833333333333,0.328333333333333,0.952166666666667,2019,"WISE","Wise County, Texas"
41277,270,0.0192,0.7594,0.7125,0.655,0.9565,2010,"WOOD","Wood County, Texas"
41260,351.75,0.00725,0.96975,0.755,0.545,0.95775,2011,"WOOD","Wood County, Texas"
42404,360,0.0185,0.94325,0.5725,0.7375,0.95825,2012,"WOOD","Wood County, Texas"
43649,341,0.00225,0.984,0.62,0.69,0.95225,2013,"WOOD","Wood County, Texas"
44376,339.25,0.0205,0.96525,0.415,0.3375,0.95175,2014,"WOOD","Wood County, Texas"
45686,352.75,0.0155,0.966,0.57375,0.36925,0.956,2015,"WOOD","Wood County, Texas"
47814,360.75,0.0395,0.95675,0.4835,0.31375,0.9555,2016,"WOOD","Wood County, Texas"
48038,361,0.02675,0.94425,0.5165,0.34975,0.959,2017,"WOOD","Wood County, Texas"
48534,372.5,0.03225,0.9605,0.53475,0.40025,0.96125,2018,"WOOD","Wood County, Texas"
53394,371.25,0.00625,0.9835,0.55625,0.402,0.9565,2019,"WOOD","Wood County, Texas"
49146,265.5,0.0055,0.989,0.765,0.75,0.957,2010,"YOAKUM","Yoakum County, Texas"
48173,259,0.023,0.96,0.745,0.76,0.957,2011,"YOAKUM","Yoakum County, Texas"
48611,263.5,0.0155,0.9635,0.84,0.695,0.9585,2012,"YOAKUM","Yoakum County, Texas"
49340,276.5,0.005,0.985,0.745,0.675,0.9635,2013,"YOAKUM","Yoakum County, Texas"
50167,303,0,0.9565,0.41,0.39,0.965,2014,"YOAKUM","Yoakum County, Texas"
56153,322,0.0055,0.989,0.64,0.64,0.9685,2015,"YOAKUM","Yoakum County, Texas"
56655,313.5,0.017,0.9655,0.5635,0.5715,0.967,2016,"YOAKUM","Yoakum County, Texas"
62500,299.5,0.008,0.9845,0.6795,0.636,0.9665,2017,"YOAKUM","Yoakum County, Texas"
68814,302.5,0.0105,0.9895,0.725,0.6375,0.9555,2018,"YOAKUM","Yoakum County, Texas"
70005,314.5,0,0.996,0.855,0.6685,0.9575,2019,"YOAKUM","Yoakum County, Texas"
36900,307,0.00233333333333333,0.961666666666667,0.43,0.443333333333333,0.911333333333333,2010,"YOUNG","Young County, Texas"
39898,291.333333333333,0,0.944,0.486666666666667,0.38,0.909333333333333,2011,"YOUNG","Young County, Texas"
42008,296.666666666667,0.00966666666666667,0.931666666666667,0.596666666666667,0.72,0.908666666666667,2012,"YOUNG","Young County, Texas"
44429,306.333333333333,0.0443333333333333,0.915333333333333,0.603333333333333,0.65,0.928,2013,"YOUNG","Young County, Texas"
41589,308.666666666667,0.00666666666666667,0.960333333333333,0.29,0.213333333333333,0.905333333333333,2014,"YOUNG","Young County, Texas"
44693,300.333333333333,0.0406666666666667,0.911333333333333,0.233666666666667,0.169,0.890333333333333,2015,"YOUNG","Young County, Texas"
